user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
suniketroy,,Twitter Web App,,2021-05-09 15:22:54,False,1700,"oxygen bed availability (27) DELHI
park hospital meera bagh 
location: vishnu garden
call   01145323232  6262929271… https://t.co/fas0JPY9bp",12,False
StruggleRights,,Twitter for Android,,2021-05-09 15:22:53,False,764,"@EU_Commission #Uganda after receiving $490,000,000 Uganda medical facilities still don't have oxygen, roofing leak… https://t.co/yneQYPYkCy",0,False
Kingfashion90,"New Delhi, India",Twitter for Android,,2021-05-09 15:22:50,False,203,"@timesofindia @PMOIndia 
Modi Govt suddenly stop taking responsibilities and neglected badly fromJanuary 21'when it… https://t.co/ie360Hq6ZR",0,False
BJP4RajkotJilla,"Rajkot, Gujarat.",Twitter for iPhone,,2021-05-09 15:22:48,False,155,Department of Post in collaboration with Indian Customs starts helpline to facilitate #COVID19 related emergency sh… https://t.co/EtqR87fnmU,0,False
FRIENDS_OF_SPEC,,Twitter Web App,,2021-05-09 15:22:44,False,50,"Oxygen Concentrator Availability✅

Abhas @abhasg is a channel partner of a Bangalore based company importing &amp; dist… https://t.co/aqboxaLEY9",1,False
Sandeep71121431,"Kolkata, India",Twitter for Android,,2021-05-09 15:22:44,True,289,"@RamaNewDelhi @Devinder_Sharma I know you're writing in @ShekharGupta 's @ThePrintIndia 
Nobody is showing 'bhuka-n… https://t.co/PMDT1ArA6m",0,False
Saurabh26837565,"New Delhi, India",Twitter for Android,,2021-05-09 15:22:42,False,224,"Need A oxygen cylinder urgently
Kindly help
It's urgent
Name- Randhir Singh
Age-55
Address- beside titu cinema Paha… https://t.co/nORaLtO86s",0,False
sachin_verma,"Lucknow, Gurgaon, Bhubaneswar",Twitter for Android,,2021-05-09 15:22:40,True,929,@not_centre Reach out to @srinivasiyc #SOSIYC for oxygen cylinder @SonuSood #SOSBangalore #CovidSOSIndia,1,False
Scattershort,Pune 👩🏽‍⚕️ & Yavatmal 🏠,Twitter for Android,,2021-05-09 15:22:37,False,273,"Time to stop blaming china and accepting our own incompetentce dealing with Covid. No oxygen, no meds, no beds, no… https://t.co/Ob8jFoTgpV",0,False
bababangtan___,she/her 🇵🇭,Twitter for Android,,2021-05-09 15:22:37,False,580,@BIGHIT_MUSIC Oxygen please!!!!!!!!,0,False
kanishk_tweets_,"Haryana, India",Twitter for Android,,2021-05-09 15:22:37,False,81,"@utkarsh_aanand @KanchanGupta @swati_gs @SanjeevSanskrit @shashank_ssj If SC directs evacuation, fiberals will term… https://t.co/JfeOxGI1QJ",0,False
AshleysBot2,,R-programming_interface,,2021-05-09 15:22:36,False,0,@PriyamT73692011 @nidhitripathi92 @ABVPVoice @AmitShah A twitter search link using 'oxygen' at 'krishna/jhansi' is… https://t.co/ld1RJGse9e,0,False
ihirenjoshi1111,"Rajkot, India",Twitter for iPhone,,2021-05-09 15:22:29,False,37,Department of Post in collaboration with Indian Customs starts helpline to facilitate #COVID19 related emergency sh… https://t.co/kH26ucCcXb,0,False
ResourcesBot1,,justheretohelp,,2021-05-09 15:22:28,False,1,"@BawalHuMe @palakmuchhal3 @SonuSood Here's a list of recent resources for oxygen in Indore:
https://t.co/iG36jOHpTz… https://t.co/7yquz5FEse",0,False
jinjinniejin07, 💜 | Fan Account | OT7,Twitter for Android,,2021-05-09 15:22:24,False,1269,I NEED OXYGEN RIGHT BESIDE ME https://t.co/EPrQHs5uUJ,0,False
Castrejo67,Portugal,TweetDeck,,2021-05-09 15:22:23,False,1040,so they DONT have a lack of Oxygen ??? https://t.co/KC7eHtV8Dp,0,False
celibate123,,Twitter for Android,,2021-05-09 15:22:19,False,218,@deekhush @Gabbar0099 What to do ...those who ruled country for 70 yrs put health system in total shambles.......if… https://t.co/adhpbfOl8m,0,False
ksjiin_,Indonesia ,Twitter for Android,,2021-05-09 15:22:18,False,691,"@chaksjin Please god, i need some oxygen 😭",0,False
DrJitendraSingh,INDIA,Twitter Web App,,2021-05-09 15:22:15,True,231,following it up with DC Rahul Yadav and his team. They have been urged to find an alternative source of Oxygen with… https://t.co/Qo0unEUBNH,9,False
DrJitendraSingh,INDIA,Twitter Web App,,2021-05-09 15:22:15,True,231,"From #Kathua, I received information this evening that the solitary Oxygen plant has suddenly broken down and cause… https://t.co/RzuvBgEkYa",16,False
Shivapr77013926,,Twitter Web App,,2021-05-09 15:22:14,False,24,@PaytmMoney B*** indians are begging for oxygen so stop marketing now..i mean atleast now,0,False
deateale,,Twitter for iPhone,,2021-05-09 15:22:14,True,470,@RodFair2 @cov_Gretchen @RealBasedMAGA @Melski1 @SKYRIDER4538 @snorvell68 @BlueSea1964 @SassyGirlD1 @Beard_Vet… https://t.co/AOcBx2AfMK,0,False
Santosh70039337,,Twitter for Android,,2021-05-09 15:22:12,False,12,We hope there will be no more death for shortage of oxygen as the whole world has extended their supports to tide over the crisis.,0,False
Bhzvesh1406,"Ahmadabad City, India",Twitter for iPhone,,2021-05-09 15:22:12,True,235,"Not a single death in Gujarat due to lack of oxygen... That’s my Developed Gujarat... That’s it, that’s the tweet.… https://t.co/BB9Yx6BG1d",2,False
ravisheoran,"New Delhi, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='166f960e289d031f', url='https://api.twitter.com/1.1/geo/id/166f960e289d031f.json', place_type='city', name='Panchkula', full_name='Panchkula, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[76.776024, 30.520557], [77.17567, 30.520557], [77.17567, 30.926706], [76.776024, 30.926706]]]), attributes={})",2021-05-09 15:22:12,True,1557,"Mr GD kapoor had covid its been 14 days

Dates
24th found positive

3rd MAY FEVER 102 o2 : 92
Started doxy 4 - 2 mg… https://t.co/0mWONRrqMA",0,False
SOMNATH54265968,,Twitter for Android,,2021-05-09 15:22:12,False,900,"@MimrotReena Congress ki aukaat;- 

Now Congress leader Bijendra Mavi arrested in Faridabad for hoarding and black… https://t.co/X2OgHHXrrd",0,False
Akash81918577,,Twitter for Android,,2021-05-09 15:22:12,False,86,"@RakeshSinha01 @RahulGandhi Sikh community started food langer , oxygen langer now 250 oxygen bed hospital in delhi… https://t.co/GqIhGmwONO",0,False
Sagar85934894,,Twitter for Android,,2021-05-09 15:22:09,False,36,"@SonuSood 

Sir please help us required oxygen cylinder in Meerut.. Oxygen level is going down of patients.. we are… https://t.co/tYQ7Nfw0gY",0,False
rajaneesh_u_a,,Twitter Web App,,2021-05-09 15:22:09,False,88,@MeghUpdates Is she asking for medical oxygen cylinders or flame throwers? Better to confirm from her..,0,False
Queenblou3,"Manchester, England",Twitter for Android,,2021-05-09 15:22:06,False,295,Joe can send £100 to be unblocked the waste of oxygen.,1,False
Bharat3289,"Bareilly , uttar pradesh",Twitter Web App,,2021-05-09 15:22:03,False,13,"Request please
Urgently need an oxygen concentrator for Father-In-Law who is serve lung infection covid+, SPO2 BELO… https://t.co/IcfMEhDdxb",0,False
rakmalhotra1969,India,Twitter for iPhone,,2021-05-09 15:22:01,True,1285,"@ArvindKejriwal What’s the position of beds in hospital &amp; oxygen ,is it in abundance as cases came down to 13 k fro… https://t.co/BnA7qkfbu7",0,False
SatendraSainiks,लखनऊ ,Twitter for Android,,2021-05-09 15:22:01,False,304,"*Urgently required plasma*
Name - manju rani
Blood group: AB+ 
Covid detected date: 3 may
Spo2 leval: 70-75 with Ox… https://t.co/RADWtVzNdI",0,False
airnewsalerts,"New Delhi, India",TweetDeck,,2021-05-09 15:22:00,False,16,German Ambassador to India Walter J Lindner says that his country is taking all possible steps to aid India amid on… https://t.co/2sHFF0846h,26,False
PillooReporter,,Twitter for Android,,2021-05-09 15:21:59,False,55,"@LaughingBudhhu_ @SaniaAhmad1111 Nayanika's argument seems to be that since there are no old hospitals in India, th… https://t.co/BtvzGXNxoG",0,False
fpjindia,India,Twitter Web App,,2021-05-09 15:21:54,True,540,"COVID-19: ESIC installs oxygen plants at two hospitals in Delhi-NCR

https://t.co/ihdTcWuUzJ",0,False
sureshsure4u,,Twitter Web App,,2021-05-09 15:21:52,False,72,"@bharat232 @ShashiTharoor Covid fight is not Vaccine alone, people are sensible enough to know there are other heal… https://t.co/FOkpSSmBbI",0,False
hourtensia,she/her,Twitter Web App,,2021-05-09 15:21:50,False,466,NGL I NEED OXYGEN,0,False
Chubbs2204,"Irvine, Scotland",Twitter for Android,,2021-05-09 15:21:50,False,874,"Making a space to talk about goku stuff and the heroes episode.
If you breathe oxygen you're allowed to join.",0,False
Nanda_Dasari,"Chennai, India",Twitter for Android,,2021-05-09 15:21:49,False,428,"Issues @ysjagan should adress in a pandemic - 

- Hospital Beds  
- Oxygen and ventilators 
- Availability of Medic… https://t.co/Zig5WLZSWy",4,False
IYCWestBengal,"Kolkata, West Bengal",Twitter for iPhone,,2021-05-09 15:21:49,True,197,#SOSIYC #SOSWBPYC is a campaign started for the delivery of oxygen cylinder and #SOS  requirements to the needy cov… https://t.co/KhcvvArO8m,16,False
asceticacid,भारतवर्ष ,Twitter for Android,,2021-05-09 15:21:49,True,1305,The state govts will never call on the center for VAS (Ventilator and Ambulance Scheme) audit because center will a… https://t.co/ceNYW5Skpi,1,False
oni_sad_is,,Twitter for Android,,2021-05-09 15:21:47,False,169,"Urgent 
Need an ICU bed with oxygen in Jaipur.
Please help if you have any leads.",2,False
ajayendra_,Ballia / New Delhi,Twitter for Android,,2021-05-09 15:21:45,True,659,"प्लाज्मा 🙏🏽

Patient name- Shailesh singh
(Bansgaon, Gorakhpur)
 Attendant name- Shashank singh
Mobile no.-63928115… https://t.co/vT7LHJ4StY",20,False
CmaRakeshSingh,New Delhi,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='317fcc4b21a604d5', url='https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', place_type='city', name='New Delhi', full_name='New Delhi, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]), attributes={})",2021-05-09 15:21:45,True,182,"Mamta Banerjee has taken over as CM of West Bengal consecutively for the third time. 

She wants exemption from tax… https://t.co/MYyUOgtwpr",2,False
Bill80883781,,Twitter for iPhone,,2021-05-09 15:21:45,False,9,"@seanhannity MAJOR SHORTAGES AROUND THE WORLD:
Oxygen in India,
Food in Africa,
Shredders in the GOP",0,False
jeevika_shiv,,Twitter for Android,,2021-05-09 15:21:45,False,4973,Future #bed augmentations for the below listed  #Delhi #Hospitals . This addition is due to increase in #Oxygen sup… https://t.co/EWO9PkPyFn,12,False
memerrr8,,Twitter for Android,,2021-05-09 15:21:43,False,110,"Please click on the relevant links as per your requirement.
You can then search according to your location.

Live U… https://t.co/Hu4Rs0DUS7",2,False
yatharthg07,"New Delhi, India",Twitter for Android,,2021-05-09 15:21:43,True,1562,@mitumohanty @AruViva @LokeshD25199980 @ANI 3 oxygen demand of delhi is calculated by central govt formula..even hc… https://t.co/aKKV5WAZcD,0,False
OklahomaOxygen,"Oklahoma, USA",Twitter for Android,,2021-05-09 15:21:43,False,345,"From all of us at OxyGEN Oklahoma to all of the mamas, have a wonderful mother's day! https://t.co/HRNnPkf4Bv",0,False
taelepathy7_,Magic Shop,Twitter for iPhone,,2021-05-09 15:21:43,True,2331,"Oh please my Oxygen level.. is getting low..

#ButterTeaser1
#BTS_Butter ￼   
@BTS_twt https://t.co/NnadE9DBLY",0,False
jungkookie0130,"South, Korea",Twitter for iPhone,,2021-05-09 15:21:42,False,263,@misskatrinarzn need oxygen tank po 😭😭😭 https://t.co/8ZBoiZbbK9,0,False
tokyopancakes,Eat Jin 🌸 Vante,Twitter for Android,,2021-05-09 15:21:42,False,675,@bloompjmn Perhaps u have an oxygen tank there?,0,False
jarshail,"Al Badai, Qassim/Saudi Arabia",Twitter for iPhone,,2021-05-09 15:21:41,True,64771,"Indian government kept silent while its people suffer from Corona because of oxygen shortages!!
When Saudi Arabia m… https://t.co/nLNOlkkess",0,False
doieyong_xo,he/him,Twitter for iPhone,,2021-05-09 15:21:41,False,1774,"@seospoison Pau isn’t just a person, it’s a cultural reset, it’s the oxygen u breathe, it’s a lifestyle, a reason t… https://t.co/GIAXvDLdFp",0,False
thayer_a,"Los Angeles, CA",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='174309ec90de94d0', url='https://api.twitter.com/1.1/geo/id/174309ec90de94d0.json', place_type='city', name='Monrovia', full_name='Monrovia, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[-118.023461, 34.099706], [-117.9753567, 34.099706], [-117.9753567, 34.178637], [-118.023461, 34.178637]]]), attributes={})",2021-05-09 15:21:39,True,2116,@WorldResources Do they even take a reading of how much oxygen the trees are producing before they're cut down? The… https://t.co/o7NHBqPXcq,0,False
SatishTg1,,Twitter for Android,,2021-05-09 15:21:37,False,2274,#ModiKaVaccineDisaster  @ArvindKejriwal @AamAadmiParty  murderer gang vultures blood sucking leeches gang now playi… https://t.co/n5kqx2REad,0,False
aimim_national,"Hyderabad, India",Twitter Web App,,2021-05-09 15:21:35,True,114,We demand that the Union govt fulfil its duties to the people of Telangana. The state govt has demanded 500 MT of O… https://t.co/mDxOFTjbII,34,False
SkyNews,"London, UK",SocialFlow,,2021-05-09 15:21:34,False,27,A small private hospital in India's most populous state is being charged under the National Security Act for soundi… https://t.co/QrtxMsjnku,22,False
Megha__Tandon,,Twitter Web App,,2021-05-09 15:21:33,False,2,#DGCI has approved an oral drug developed by the @DRDO_India  for emergency use for adjunct treatment of moderate t… https://t.co/mObCFT9UGH,0,False
antonysp2001,India,Twitter for Android,,2021-05-09 15:21:33,False,1223,@CTRavi_BJP BJP brought death to the people of karnataka by not providing oxygen to the people suffer from corona.… https://t.co/ErwbyVvUnK,0,False
hobiswhiski,SHOP OPEN,Twitter for Android,,2021-05-09 15:21:32,False,317,@YOUniverse_ms WHERE CAN I GET SOME OXYGEN??? PLEASE,0,False
DebadattaDebata,"Bhubaneswar, Odisha, India.",Twitter for Android,,2021-05-09 15:21:31,False,45,"@GMohapatraBjp @narendramodi @dpradhanbjp Good that Jharsuguda chosen for a oxygen plant. Can you imagine sir, posi… https://t.co/7UVvI83dui",0,False
RahulYa92542504,"Gurgaon, India",Twitter for Android,,2021-05-09 15:21:27,True,334,"@anilvijminister Sir please ensure oxygen supply im rewari ....no ome is working at ground level...

#9999767086 

Very critical",0,False
_sachinshrestha,"Mumbai, India",Twitter for iPhone,,2021-05-09 15:21:27,True,1059,"And may the universe instill some common sense, humanity, humility in the emperor to admit his mistakes and move as… https://t.co/WKwZ39ogK0",0,False
Nabeel22359501,,Twitter for Android,,2021-05-09 15:21:21,False,18,#NoMoreModi what is doing our pm in demand of oxygen cylinders very poor situation of India https://t.co/ggJrimA92m,0,False
suniketroy,,Twitter Web App,,2021-05-09 15:21:20,False,1700,"oxygen bed availability (10) DELHI
shri ganga ram city hospital
location: rajinder nagar
call   01142255555
last… https://t.co/kVR4ljXcq3",7,False
KamleshVarma19,,Twitter for Android,,2021-05-09 15:21:18,False,91,Remdesivir - 6 doses 5400/- (Rs. 900 per injection) and Rs 52500/- (Rs. 7500 per day for oxygen bed - ref Maharasht… https://t.co/MZtTHGudw0,0,False
manishwar29,"Abu Dhabi, United Arab Emirate",Twitter for Android,,2021-05-09 15:21:17,False,1367,"@itskumarsumit @INCIndia Is Vaykti ki Tarkik buddi gazab ki hai

Suniye Money is not the problem, The main  problem… https://t.co/IAbXNL3yMr",0,False
laz_lois,,Twitter for Android,,2021-05-09 15:21:16,False,762,@charah_xx A woman died beside me while i was sick in AUTH Gwagwalada. She felt her oxygen tank running out and com… https://t.co/JO1wJ6Is9J,0,False
Shubha1957,,Twitter Web App,,2021-05-09 15:21:14,False,13,Shortage of Oxygen is not unexpected  with1.3 Billion people in India. O2 provided efficiently by Modi Govt. But  A… https://t.co/fJMwZn22Qi,0,False
666Kleber,,Twitter Web App,,2021-05-09 15:21:13,False,122,Green Karma! Play Green Karma and get rewarded with top cryptocurrencies while reducing real life carbon emissions… https://t.co/YmF5FtIlTI,1,False
arvindrenu,New Delhi,Twitter Web App,,2021-05-09 15:21:10,True,137,"@PMOIndia Arvind Kejriwal is part of India, delhi part of India, continuous complaining for something about which h… https://t.co/lpTJVdjBLM",0,False
moralteflon,"Indore, India",Twitter Web App,,2021-05-09 15:21:08,False,1412,"@anku_linuxgeek Hi, can you DM me? I'm unable to ping you. Need an oxygen cylinder",0,False
TheAngryBuddha_,Nepal,Twitter for Android,,2021-05-09 15:21:06,True,377,@ImB2Mishra What ? Nobel Medical College ran out of Oxygen ? 😱,0,False
RamgopalsinghV,"Ramnagar House, Etah",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='133eafffa4b1ca86', url='https://api.twitter.com/1.1/geo/id/133eafffa4b1ca86.json', place_type='admin', name='Uttar Pradesh', full_name='Uttar Pradesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[77.096236, 23.871941], [84.638873, 23.871941], [84.638873, 30.407576], [77.096236, 30.407576]]]), attributes={})",2021-05-09 15:21:03,True,152,Army should take over distribution of oxygen to save humanity,0,False
gaga07012018,,Twitter for Android,,2021-05-09 15:21:02,False,166,@MeghUpdates 😅😅kejriwal in saree daily she will cry for oxygen and funds .. and mismanage everything,0,False
hulycon,,Twitter Web App,,2021-05-09 15:21:01,False,30,@Chahal_Shekhar @beingarun28 As a Pakistani I regret giving you guys oxygen,0,False
